time,battery_charge_level,battery_charge_rate,battery_discharge_rate,battery_max_discharge,consumption,grid_carbon,grid_power,solar_power,total_carbon
1081,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1082,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1083,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1084,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1085,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1086,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1087,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1088,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1089,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1090,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1091,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1092,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1093,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1094,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1095,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1096,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1097,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1098,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1099,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1100,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1101,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1102,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1103,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1104,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1105,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1106,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1107,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1108,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1109,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1110,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1111,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1112,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1113,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1114,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1115,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1116,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1117,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1118,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1119,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1120,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1121,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1122,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1123,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1124,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1125,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1126,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1127,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1128,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1129,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1130,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1131,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1132,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1133,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1134,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1135,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1136,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1137,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1138,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1139,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1140,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1141,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1142,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1143,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1144,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1145,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1146,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1147,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1148,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1149,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1150,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1151,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1152,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1153,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1154,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1155,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1156,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1157,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1158,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1159,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1160,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1161,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1162,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1163,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1164,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1165,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1166,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1167,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1168,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1169,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1170,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1171,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1172,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1173,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1174,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1175,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1176,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1177,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1178,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1179,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1180,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1181,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1182,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1183,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1184,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1185,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1186,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1187,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1188,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1189,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1190,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1191,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1192,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1193,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1194,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1195,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1196,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1197,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1198,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1199,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1200,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1201,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1202,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1203,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1204,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1205,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1206,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1207,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1208,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1209,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1210,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1211,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1212,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1213,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1214,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1215,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1216,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1217,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1218,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1219,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1220,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1221,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1222,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1223,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1224,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1225,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1226,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1227,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1228,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1229,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1230,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1231,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1232,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1233,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1234,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1235,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1236,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1237,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1238,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1239,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1240,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1241,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1242,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1243,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1244,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1245,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1246,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1247,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1248,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1249,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1250,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1251,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1252,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1253,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1254,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1255,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1256,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1257,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1258,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1259,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1260,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1261,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1262,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1263,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1264,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1265,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1266,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1267,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1268,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1269,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1270,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1271,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1272,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1273,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1274,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1275,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1276,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1277,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1278,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1279,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1280,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1281,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1282,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1283,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1284,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1285,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1286,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1287,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1288,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1289,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1290,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1291,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1292,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1293,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1294,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1295,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1296,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1297,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1298,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1299,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1300,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1301,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1302,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1303,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1304,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1305,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1306,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1307,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1308,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1309,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1310,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1311,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1312,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1313,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1314,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1315,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1316,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1317,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1318,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1319,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1320,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1321,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1322,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1323,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1324,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1325,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1326,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1327,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1328,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1329,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1330,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1331,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1332,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1333,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1334,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1335,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1336,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1337,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1338,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1339,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1340,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1341,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1342,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1343,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1344,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1345,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1346,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1347,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1348,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1349,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1350,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1351,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1352,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1353,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1354,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1355,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1356,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1357,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1358,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1359,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1360,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1361,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1362,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1363,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1364,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1365,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1366,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1367,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1368,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1369,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1370,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1371,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1372,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1373,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1374,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1375,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1376,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1377,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1378,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1379,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1380,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1381,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1382,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1383,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1384,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1385,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1386,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1387,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1388,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1389,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1390,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1391,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1392,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1393,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1394,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1395,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1396,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1397,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1398,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1399,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1400,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1401,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1402,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1403,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1404,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1405,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1406,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1407,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1408,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1409,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1410,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1411,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1412,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1413,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1414,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1415,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1416,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1417,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1418,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1419,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
